ticker,year,entry_n,trade_mode,signal_date,entry_date,entry_price,candle_high,premium_pct,exit_date,exit_price,exit_reason,pnl_pct,re_entry_date,re_entry_price,re_exit_date,re_exit_price,re_exit_reason,re_pnl_pct
DE,2023,4,option,2023-04-10,2023-04-17,374.499,375.0089,3.0013,2023-06-05,364.4468,8W,-3.0,2023-06-19,386.5424,2023-08-07,419.8023,8W,5.6
EL,2023,2,option,2023-04-10,2023-04-17,240.5046,243.6457,1.5255,2023-06-05,167.588,8W,-1.53,,,,,,
MAR,2023,2,option,2023-04-10,2023-04-17,163.7938,163.2696,3.7138,2023-06-05,174.3118,8W,2.71,,,,,,
MCO,2023,2,option,2023-04-10,2023-04-17,293.8227,298.623,4.0377,2023-06-05,328.1338,8W,7.64,,,,,,
PCAR,2023,2,option,2023-04-10,2023-04-17,65.1663,65.1931,3.0013,2023-06-05,69.0107,8W,2.9,,,,,,
SCHW,2023,2,option,2023-04-10,2023-04-17,47.3731,50.5121,3.8151,2023-06-05,52.9149,8W,7.88,,,,,,
WAT,2023,2,option,2023-04-10,2023-04-17,308.27,313.25,2.5131,2023-06-05,249.28,8W,-2.51,,,,,,
ITW,2023,2,option,2023-04-17,2023-04-24,221.5006,222.1946,3.8445,2023-06-12,232.5569,8W,1.15,,,,,,
O,2023,2,option,2023-04-17,2023-04-24,53.038,53.2421,1.6252,2023-06-12,52.6387,8W,-1.63,,,,,,
PAYX,2023,4,option,2023-04-17,2023-04-24,99.8186,100.3281,2.5031,2023-06-12,104.2136,8W,1.9,,,,,,
SPG,2023,2,option,2023-04-17,2023-04-24,94.5353,95.9946,1.9954,2023-06-12,97.8569,8W,1.52,,,,,,
SYY,2023,4,option,2023-04-17,2023-04-24,69.9388,70.1612,1.9954,2023-06-12,68.0292,8W,-2.0,,,,,,
AME,2023,2,option,2023-04-24,2023-05-01,135.2579,135.6306,3.6175,2023-06-19,153.3026,8W,9.72,,,,,,
ELV,2023,5,option,2023-04-24,2023-05-01,446.7259,450.0418,1.8366,2023-06-19,430.5588,8W,-1.84,,,,,,
ETN,2023,2,option,2023-04-24,2023-05-01,160.8932,162.0575,3.6175,2023-06-19,188.074,8W,13.28,,,,,,
IBM,2023,2,option,2023-04-24,2023-05-01,113.9872,114.7992,3.6175,2023-06-19,118.358,8W,0.22,,,,,,
KLAC,2023,3,option,2023-04-24,2023-05-01,375.3365,378.9458,4.5869,2023-06-19,446.057,8W,14.25,,,,,,
BMY,2023,4,option,2023-05-01,2023-05-08,59.8687,60.6689,2.0611,2023-06-26,56.2368,8W,-2.06,,,,,,
DHR,2023,2,option,2023-05-01,2023-05-08,212.5144,220.6447,2.5308,2023-06-26,209.3652,8W,-2.53,,,,,,
EMR,2023,3,option,2023-05-01,2023-05-08,80.4128,82.1696,3.9408,2023-06-26,85.913,8W,2.9,,,,,,
GM,2023,2,option,2023-05-01,2023-05-08,32.3599,33.2224,7.2776,2023-06-26,37.4744,8W,8.53,,,,,,
KMI,2023,2,option,2023-05-01,2023-05-08,14.8268,14.9308,3.2414,2023-06-26,14.9222,8W,-2.6,,,,,,
ET,2023,2,option,2023-05-08,2023-05-15,9.8973,10.0417,3.2112,2023-07-03,10.2262,8W,0.11,,,,,,
HD,2023,2,option,2023-05-08,2023-05-15,268.7782,272.162,2.7471,2023-07-03,282.7492,8W,2.45,,,,,,
IQV,2023,2,option,2023-05-08,2023-05-15,188.22,191.12,2.5073,2023-07-03,216.81,8W,12.68,,,,,,
NFLX,2023,2,option,2023-05-08,2023-05-15,34.062,34.817,7.6241,2023-07-03,43.81,8W,20.99,,,,,,
A,2023,2,option,2023-05-15,2023-05-22,126.0437,127.8169,2.8911,2023-07-10,117.5389,8W,-2.89,,,,,,
AFL,2023,2,option,2023-05-15,2023-05-22,62.9988,63.2915,2.3466,2023-07-10,65.5814,8W,1.75,,,,,,
APH,2023,2,option,2023-05-15,2023-05-22,36.9242,37.246,1.9159,2023-07-10,41.3546,8W,10.08,,,,,,
AXP,2023,2,option,2023-05-15,2023-05-22,148.7768,149.987,2.548,2023-07-10,168.4445,8W,10.67,,,,,,
BAC,2023,3,option,2023-05-15,2023-05-22,26.1802,26.5225,4.3161,2023-07-10,27.1444,8W,-0.63,,,,,,
BLK,2023,2,option,2023-05-15,2023-05-22,620.8791,630.3836,3.8986,2023-07-10,683.3594,8W,6.16,,,,,,
CARR,2023,3,option,2023-05-15,2023-05-22,41.139,42.0733,1.9159,2023-07-10,52.0593,8W,24.63,,,,,,
CAT,2023,4,option,2023-05-15,2023-05-22,205.1647,210.5655,4.2009,2023-07-10,244.7804,8W,15.11,,,,,,
COF,2023,2,option,2023-05-15,2023-05-22,94.2082,95.6916,2.548,2023-07-10,106.7546,8W,10.77,,,,,,
DVN,2023,6,option,2023-05-15,2023-05-22,44.1144,44.4732,3.1179,2023-07-10,44.4901,8W,-2.27,,,,,,
ELV,2023,6,option,2023-05-15,2023-05-22,437.0732,440.0176,2.1916,2023-07-10,419.4029,8W,-2.19,,,,,,
EMR,2023,4,option,2023-05-15,2023-05-22,78.5754,79.6684,1.9159,2023-07-10,87.5288,8W,9.48,,,,,,
GM,2023,3,option,2023-05-15,2023-05-22,31.7009,32.1467,5.2398,2023-07-10,38.8739,8W,17.39,,,,,,
GS,2023,2,option,2023-05-15,2023-05-22,303.0516,308.441,2.31,2023-07-10,305.3966,8W,-1.54,,,,,,
HON,2023,2,option,2023-05-15,2023-05-22,175.0796,177.9317,1.9159,2023-07-10,183.1561,8W,2.7,,,,,,
IBM,2023,3,option,2023-05-15,2023-05-22,116.5931,117.3156,1.9159,2023-07-10,121.9884,8W,2.71,,,,,,
JPM,2023,2,option,2023-05-15,2023-05-22,132.3588,131.8801,2.31,2023-07-10,141.5569,8W,4.64,,,,,,
MET,2023,3,option,2023-05-15,2023-05-22,47.4933,48.211,2.31,2023-07-10,53.5105,8W,10.36,,,,,,
PAYX,2023,5,option,2023-05-15,2023-05-22,99.819,100.2685,0.7378,2023-07-10,110.8835,8W,10.35,,,,,,
PH,2023,2,option,2023-05-15,2023-05-22,323.7941,331.2386,1.9159,2023-07-10,384.554,8W,16.85,,,,,,
PNC,2023,2,option,2023-05-15,2023-05-22,107.274,108.3608,2.31,2023-07-10,112.9772,8W,3.01,,,,,,
TFC,2023,2,option,2023-05-15,2023-05-22,25.9391,26.1556,4.3161,2023-07-10,28.6673,8W,6.2,,,,,,
USB,2023,2,option,2023-05-15,2023-05-22,26.8319,27.1394,2.31,2023-07-10,31.5083,8W,15.12,,,,,,
VLO,2023,2,option,2023-05-15,2023-05-22,101.0874,103.2695,2.5082,2023-07-10,104.5658,8W,0.93,,,,,,
DHR,2023,3,option,2023-05-22,2023-05-29,203.2499,203.9566,3.0871,2023-07-17,223.4752,8W,6.86,,,,,,
MS,2023,2,option,2023-05-22,2023-05-29,76.8976,77.3362,2.4667,2023-07-17,85.8976,8W,9.24,,,,,,
ODFL,2023,2,option,2023-05-22,2023-05-29,156.14,156.7495,3.0435,2023-07-17,194.1765,8W,21.32,,,,,,
AFL,2023,3,option,2023-05-29,2023-06-05,63.0554,62.9611,2.0381,2023-07-24,68.2299,8W,6.17,,,,,,
APD,2023,3,option,2023-05-29,2023-06-05,263.9133,262.5069,1.3065,2023-07-24,284.3039,8W,6.42,,,,,,
BMY,2023,5,option,2023-05-29,2023-06-05,57.9516,57.8549,1.9341,2023-07-24,54.483,8W,-1.93,,,,,,
C,2023,3,option,2023-05-29,2023-06-05,42.2195,42.511,3.7487,2023-07-24,43.1758,8W,-1.48,,,,,,
CARR,2023,4,option,2023-05-29,2023-06-05,41.9673,42.03,1.664,2023-07-24,57.039,8W,34.25,,,,,,
CI,2023,3,option,2023-05-29,2023-06-05,243.5386,244.4084,1.9035,2023-07-24,277.4973,8W,12.04,,,,,,
CVX,2023,4,option,2023-05-29,2023-06-05,140.9237,139.4117,2.1785,2023-07-24,141.2972,8W,-1.91,,,,,,
DE,2023,5,option,2023-05-29,2023-06-05,357.0688,357.9731,3.6486,2023-07-24,412.1217,8W,11.77,,,,,,
DOW,2023,2,option,2023-05-29,2023-06-05,43.8745,43.256,1.3065,2023-07-24,47.0745,8W,5.99,,,,,,
DVN,2023,7,option,2023-05-29,2023-06-05,44.4821,43.962,2.708,2023-07-24,48.2203,8W,5.7,,,,,,
ELV,2023,7,option,2023-05-29,2023-06-05,450.118,451.0042,1.9035,2023-07-24,446.4658,8W,-1.9,,,,,,
EMR,2023,5,option,2023-05-29,2023-06-05,78.9651,79.1077,1.664,2023-07-24,86.4643,8W,7.83,,,,,,
FCX,2023,2,option,2023-05-29,2023-06-05,36.055,36.1609,1.3065,2023-07-24,42.1601,8W,15.63,,,,,,
GD,2023,3,option,2023-05-29,2023-06-05,198.4335,198.1122,1.3065,2023-07-24,211.6859,8W,5.37,,,,,,
GILD,2023,2,option,2023-05-29,2023-06-05,70.2941,70.4477,1.9341,2023-07-24,70.0971,8W,-1.93,,,,,,
ITW,2023,3,option,2023-05-29,2023-06-05,214.2798,215.0769,1.664,2023-07-24,245.1233,8W,12.73,,,,,,
KMI,2023,3,option,2023-05-29,2023-06-05,14.6449,14.5755,2.708,2023-07-24,15.2254,8W,1.26,,,,,,
NOC,2023,3,option,2023-05-29,2023-06-05,427.1489,427.2827,1.3065,2023-07-24,429.7195,8W,-0.7,,,,,,
NUE,2023,2,option,2023-05-29,2023-06-05,135.4316,136.2673,1.3065,2023-07-24,162.7835,8W,18.89,,,,,,
OXY,2023,5,option,2023-05-29,2023-06-05,57.737,56.9771,2.1785,2023-07-24,59.1395,8W,0.25,,,,,,
PCAR,2023,3,option,2023-05-29,2023-06-05,66.0016,65.9298,3.6486,2023-07-24,76.6546,8W,12.49,,,,,,
SPG,2023,3,option,2023-05-29,2023-06-05,91.0622,91.4888,2.4755,2023-07-24,107.9992,8W,16.12,,,,,,
TJX,2023,2,option,2023-05-29,2023-06-05,75.124,75.6832,2.4755,2023-07-24,83.7443,8W,9.0,,,,,,
TT,2023,2,option,2023-05-29,2023-06-05,169.0788,167.9433,1.664,2023-07-24,193.3219,8W,12.67,,,,,,
WMB,2023,3,option,2023-05-29,2023-06-05,27.0037,26.9419,2.708,2023-07-24,30.4879,8W,10.19,,,,,,
ADI,2023,2,option,2023-06-05,2023-06-12,176.7274,177.5776,1.2376,2023-07-31,179.9276,8W,0.57,,,,,,
ALL,2023,3,option,2023-06-05,2023-06-12,105.3427,106.3597,1.9005,2023-07-31,103.4594,8W,-1.9,,,,,,
AMGN,2023,4,option,2023-06-05,2023-06-12,201.463,205.065,2.0935,2023-07-31,223.5435,8W,8.87,,,,,,
GS,2023,3,option,2023-06-05,2023-06-12,316.8658,316.304,1.9005,2023-07-31,330.7036,8W,2.47,,,,,,
O,2023,3,option,2023-06-05,2023-06-12,52.21,52.4586,1.2376,2023-07-31,50.9948,8W,-1.24,,,,,,
OKE,2023,2,option,2023-06-05,2023-06-12,51.5033,52.674,2.5652,2023-07-31,56.5851,8W,7.3,,,,,,
PGR,2023,2,option,2023-06-05,2023-06-12,119.6411,120.9027,1.9005,2023-07-31,115.7795,8W,-1.9,2023-08-21,122.66,2023-10-09,141.8754,8W,13.77
PM,2023,2,option,2023-06-05,2023-06-12,80.9841,81.1154,1.099,2023-07-31,85.3113,8W,4.24,,,,,,
A,2023,3,option,2023-06-12,2023-06-19,116.2275,120.6752,2.3287,2023-08-07,124.5177,8W,4.8,,,,,,
AMT,2023,2,option,2023-06-12,2023-06-19,175.8479,177.4764,1.5238,2023-08-07,171.736,8W,-1.52,,,,,,
BMY,2023,6,option,2023-06-12,2023-06-19,57.8901,58.2506,3.0157,2023-08-07,54.3233,8W,-3.02,,,,,,
CB,2023,2,option,2023-06-12,2023-06-19,188.1586,189.0781,2.2737,2023-08-07,195.6846,8W,1.73,,,,,,
ET,2023,3,option,2023-06-12,2023-06-19,10.2823,10.3304,2.7486,2023-08-07,10.2342,8W,-2.75,2023-08-21,10.7868,2023-10-09,11.3619,8W,2.58
IDXX,2023,2,option,2023-06-12,2023-06-19,475.94,488.47,2.3287,2023-08-07,505.51,8W,3.88,,,,,,
ODFL,2023,3,option,2023-06-12,2023-06-19,159.5536,165.2831,1.7538,2023-08-07,202.1948,8W,24.97,,,,,,
TXN,2023,2,option,2023-06-12,2023-06-19,161.0583,165.5603,3.4964,2023-08-07,154.087,8W,-3.5,,,,,,
WAT,2023,3,option,2023-06-12,2023-06-19,262.0,274.27,2.3287,2023-08-07,291.66,8W,8.99,,,,,,
ALL,2023,4,option,2023-06-26,2023-07-03,102.6119,103.4029,2.2821,2023-08-21,99.0054,8W,-2.28,,,,,,
CME,2023,2,option,2023-06-26,2023-07-03,163.7586,164.7751,2.0135,2023-08-21,179.6341,8W,7.68,,,,,,
CVX,2023,5,option,2023-06-26,2023-07-03,139.7941,140.4523,1.866,2023-08-21,142.8796,8W,0.34,,,,,,
DIS,2023,2,option,2023-06-26,2023-07-03,87.0696,87.5972,2.3704,2023-08-21,81.4421,8W,-2.37,,,,,,
DUK,2023,2,option,2023-06-26,2023-07-03,80.6428,81.892,1.5294,2023-08-21,82.3269,8W,0.56,,,,,,
EPD,2023,2,option,2023-06-26,2023-07-03,21.696,21.8112,2.7587,2023-08-21,22.0729,8W,-1.02,,,,,,
EXC,2023,2,option,2023-06-26,2023-07-03,36.6326,36.9302,1.5294,2023-08-21,36.6699,8W,-1.43,,,,,,
FANG,2023,2,option,2023-06-26,2023-07-03,118.5246,119.3443,2.7587,2023-08-21,135.4641,8W,11.53,,,,,,
MS,2023,3,option,2023-06-26,2023-07-03,78.8895,79.0266,2.2821,2023-08-21,76.742,8W,-2.28,2023-09-04,79.1581,2023-10-23,64.9199,8W,-2.28
NEE,2023,2,option,2023-06-26,2023-07-03,68.1072,68.9646,1.5294,2023-08-21,62.6582,8W,-1.53,,,,,,
NEM,2023,2,option,2023-06-26,2023-07-03,40.2044,40.2138,1.5294,2023-08-21,35.9447,8W,-1.53,,,,,,
O,2023,4,option,2023-06-26,2023-07-03,51.4512,51.867,1.5294,2023-08-21,48.4237,8W,-1.53,,,,,,
OKE,2023,3,option,2023-06-26,2023-07-03,53.6193,54.1656,2.7587,2023-08-21,57.1367,8W,3.8,,,,,,
OXY,2023,6,option,2023-06-26,2023-07-03,56.1577,56.634,1.866,2023-08-21,58.9109,8W,3.04,,,,,,
PCG,2023,2,option,2023-06-26,2023-07-03,16.9534,17.1709,1.5294,2023-08-21,16.5086,8W,-1.53,,,,,,
SBUX,2023,2,option,2023-06-26,2023-07-03,92.1309,92.8122,1.7603,2023-08-21,89.5733,8W,-1.76,,,,,,
SRE,2023,2,option,2023-06-26,2023-07-03,65.5426,66.6201,1.5294,2023-08-21,65.6015,8W,-1.44,,,,,,
XOM,2023,2,option,2023-06-26,2023-07-03,97.8956,98.2508,2.7587,2023-08-21,99.3959,8W,-1.23,,,,,,
YUM,2023,2,option,2023-06-26,2023-07-03,130.4475,131.6995,1.7603,2023-08-21,123.0587,8W,-1.76,,,,,,
ADI,2023,3,option,2023-07-10,2023-07-17,182.0579,190.5217,1.4424,2023-09-04,170.34,8W,-1.44,,,,,,
AMGN,2023,5,option,2023-07-10,2023-07-17,208.4648,210.1096,3.2532,2023-09-04,240.3148,8W,12.03,,,,,,
BKNG,2023,2,option,2023-07-10,2023-07-17,2804.8324,2815.1694,4.9697,2023-09-04,3085.46,8W,5.04,,,,,,
CME,2023,3,option,2023-07-10,2023-07-17,164.4127,165.0757,3.5788,2023-09-04,181.1987,8W,6.63,,,,,,
ET,2023,4,option,2023-07-10,2023-07-17,10.3866,10.4909,3.1627,2023-09-04,11.3044,8W,5.67,,,,,,
GILD,2023,3,option,2023-07-10,2023-07-17,69.9238,70.8085,3.419,2023-09-04,69.3128,8W,-3.42,,,,,,
MS,2023,4,option,2023-07-10,2023-07-17,78.2864,80.1413,2.3941,2023-09-04,78.3097,8W,-2.36,,,,,,
NEE,2023,3,option,2023-07-10,2023-07-17,67.2682,68.1625,1.4424,2023-09-04,62.0433,8W,-1.44,,,,,,
NKE,2023,2,option,2023-07-10,2023-07-17,101.667,103.4395,2.7652,2023-09-04,92.8876,8W,-2.77,,,,,,
PG,2023,2,option,2023-07-10,2023-07-17,139.4887,140.4022,2.2243,2023-09-04,143.4442,8W,0.61,,,,,,
REGN,2023,2,option,2023-07-10,2023-07-17,714.0561,725.9259,3.2532,2023-09-04,825.1157,8W,12.3,,,,,,
SBUX,2023,3,option,2023-07-10,2023-07-17,94.0906,95.369,1.5713,2023-09-04,89.3856,8W,-1.57,,,,,,
SRE,2023,3,option,2023-07-10,2023-07-17,67.875,68.558,1.4424,2023-09-04,65.3173,8W,-1.44,,,,,,
SYK,2023,2,option,2023-07-10,2023-07-17,294.3938,297.7038,2.6675,2023-09-04,282.7063,8W,-2.67,,,,,,
TMO,2023,2,option,2023-07-10,2023-07-17,521.8152,531.8584,2.2184,2023-09-04,513.8342,8W,-2.22,,,,,,
UNH,2023,2,option,2023-07-10,2023-07-17,455.4094,459.0917,3.3934,2023-09-04,455.0876,8W,-3.39,,,,,,
ZTS,2023,2,option,2023-07-10,2023-07-17,167.1025,167.9257,2.6675,2023-09-04,180.3418,8W,5.26,,,,,,
ALL,2023,5,option,2023-07-17,2023-07-24,104.6553,105.7853,2.4407,2023-09-11,103.2957,8W,-2.44,,,,,,
BMY,2023,7,option,2023-07-17,2023-07-24,57.4018,57.4817,3.4856,2023-09-11,52.3714,8W,-3.49,,,,,,
KMB,2023,2,option,2023-07-17,2023-07-24,123.3857,123.5474,2.2676,2023-09-11,113.3405,8W,-2.27,,,,,,
MRK,2023,2,option,2023-07-17,2023-07-24,101.0047,101.5833,2.5708,2023-09-11,98.7365,8W,-2.57,,,,,,
PGR,2023,3,option,2023-07-17,2023-07-24,113.7391,114.1783,2.4407,2023-09-11,126.9421,8W,9.17,,,,,,
T,2023,2,option,2023-07-17,2023-07-24,12.9202,12.9202,3.0498,2023-09-11,13.3135,8W,-0.01,,,,,,
TRV,2023,2,option,2023-07-17,2023-07-24,164.5495,167.69,2.4407,2023-09-11,157.8142,8W,-2.44,,,,,,
XOM,2023,3,option,2023-07-17,2023-07-24,95.045,95.0632,3.2244,2023-09-11,107.1548,8W,9.52,,,,,,
YUM,2023,3,option,2023-07-17,2023-07-24,131.1494,130.5803,1.6019,2023-09-11,121.9676,8W,-1.6,,,,,,
EL,2023,2,option,2023-07-24,2023-07-31,172.5721,172.1164,2.2226,2023-09-18,140.7256,8W,-2.22,,,,,,
LVS,2023,2,option,2023-07-24,2023-07-31,56.2513,56.6123,2.6143,2023-09-18,43.6452,8W,-2.61,,,,,,
CL,2023,2,option,2023-07-31,2023-08-07,72.1233,73.4345,2.8512,2023-09-25,67.0768,8W,-2.85,,,,,,
DIS,2023,3,option,2023-07-31,2023-08-07,84.6662,87.6655,3.3536,2023-09-25,79.1852,8W,-3.35,,,,,,
GILD,2023,4,option,2023-07-31,2023-08-07,71.4378,73.0885,4.3826,2023-09-25,69.0156,8W,-4.38,,,,,,
BMY,2023,8,option,2023-08-07,2023-08-14,54.4297,54.9621,1.72,2023-10-02,50.2688,8W,-1.72,,,,,,
GIS,2023,2,option,2023-08-07,2023-08-14,65.7369,66.6743,1.2046,2023-10-02,56.3266,8W,-1.2,,,,,,
MNST,2023,2,option,2023-08-07,2023-08-14,58.5,58.82,1.2046,2023-10-02,49.97,8W,-1.2,,,,,,
MRK,2023,3,option,2023-08-07,2023-08-14,99.1038,98.911,2.327,2023-10-02,96.0442,8W,-2.33,,,,,,
T,2023,3,option,2023-08-07,2023-08-14,12.5093,12.588,1.596,2023-10-02,12.6317,8W,-0.62,,,,,,
VZ,2023,2,option,2023-08-07,2023-08-14,28.0177,28.2118,1.596,2023-10-02,26.0423,8W,-1.6,,,,,,
APD,2023,3,option,2023-11-20,2023-11-27,258.0218,261.5759,1.6916,2024-01-15,247.2881,8W,-1.69,,,,,,
BDX,2023,2,option,2023-11-20,2023-11-27,178.7121,178.8919,1.0408,2024-01-15,177.3597,8W,-1.04,,,,,,
BIIB,2023,5,option,2023-11-20,2023-11-27,231.25,232.47,3.0316,2024-01-15,249.96,8W,5.06,,,,,,
EXC,2023,3,option,2023-11-20,2023-11-27,35.9939,36.0398,1.6916,2024-01-15,32.1823,8W,-1.69,,,,,,
LLY,2023,2,option,2023-11-20,2023-11-27,591.8619,595.4949,3.0316,2024-01-15,618.8476,8W,1.53,,,,,,
TJX,2023,2,option,2023-11-20,2023-11-27,87.1557,88.0204,2.7889,2024-01-15,92.7809,8W,3.67,,,,,,
DE,2023,3,option,2023-11-27,2023-12-04,353.8975,359.1554,2.6584,2024-01-22,382.5458,8W,5.44,,,,,,
DVN,2023,3,option,2023-11-27,2023-12-04,41.0018,42.2513,2.7235,2024-01-22,39.8491,8W,-2.72,,,,,,
CSCO,2023,2,option,2023-12-04,2023-12-11,45.9597,45.631,1.0443,2024-01-29,47.4909,8W,2.29,,,,,,
GOOG,2023,2,option,2023-12-04,2023-12-11,132.7303,138.86,2.0884,2024-01-29,142.3711,8W,5.18,,,,,,
GOOGL,2023,2,option,2023-12-04,2023-12-11,131.2949,137.4242,1.9625,2024-01-29,141.2129,8W,5.59,,,,,,
META,2023,3,option,2023-12-04,2023-12-11,326.8352,330.5758,2.7003,2024-01-29,471.2915,8W,41.5,,,,,,
NVDA,2023,4,option,2023-12-04,2023-12-11,47.462,47.7076,3.5454,2024-01-29,66.1196,8W,35.77,,,,,,
APD,2023,4,option,2023-12-11,2023-12-18,257.9087,257.739,1.219,2024-02-05,208.5781,8W,-1.22,,,,,,
BDX,2023,3,option,2023-12-11,2023-12-18,179.1867,182.9687,2.1708,2024-02-05,183.2694,8W,0.11,,,,,,
BRK-B,2023,2,option,2023-12-11,2023-12-18,357.42,364.05,1.5,2024-02-05,398.36,8W,9.95,,,,,,
DE,2023,4,option,2023-12-11,2023-12-18,374.5709,382.8014,2.5847,2024-02-05,370.5627,8W,-2.58,,,,,,
DVN,2023,4,option,2023-12-11,2023-12-18,42.6073,41.7919,2.6481,2024-02-05,38.8861,8W,-2.65,,,,,,
ODFL,2023,2,option,2023-12-11,2023-12-18,195.8199,196.3081,0.9433,2024-02-05,214.6883,8W,8.69,,,,,,
VLO,2023,2,option,2023-12-11,2023-12-18,122.2114,121.2938,2.4035,2024-02-05,134.971,8W,8.04,,,,,,
XOM,2023,2,option,2023-12-11,2023-12-18,94.634,94.6433,2.6481,2024-02-05,94.3004,8W,-2.65,,,,,,
GOOG,2023,3,option,2023-12-18,2023-12-25,141.8157,142.0835,2.2034,2024-02-12,140.6056,8W,-2.2,2024-02-26,142.2819,2024-04-15,154.452,8W,6.35
GOOGL,2023,3,option,2023-12-18,2023-12-25,140.4294,140.8261,2.0706,2024-02-12,139.3681,8W,-2.07,2024-02-26,140.9749,2024-04-15,152.8269,8W,6.34
HSY,2023,4,option,2023-12-18,2023-12-25,170.3704,172.09,1.3008,2024-02-12,178.6506,8W,3.56,,,,,,
TJX,2023,3,option,2023-12-18,2023-12-25,89.3028,89.3514,1.0009,2024-02-12,95.2486,8W,5.66,,,,,,
WMT,2023,2,option,2023-12-18,2023-12-25,51.0043,51.1671,1.0009,2024-02-12,55.4682,8W,7.75,,,,,,
EPD,2023,2,option,2023-12-25,2024-01-01,22.565,22.5308,2.5669,2024-02-19,24.102,8W,4.24,,,,,,
LLY,2024,3,option,2024-01-01,2024-01-08,612.7928,626.5563,3.6252,2024-02-26,771.3599,8W,22.25,,,,,,
AON,2024,3,option,2024-01-08,2024-01-15,295.4792,296.6423,2.5341,2024-03-04,312.8705,8W,3.35,,,,,,
CMCSA,2024,3,option,2024-01-08,2024-01-15,37.4761,38.2263,2.8509,2024-03-04,37.1446,8W,-2.85,,,,,,
GOOG,2024,4,option,2024-01-08,2024-01-15,142.2621,145.4658,2.5809,2024-03-04,135.1802,8W,-2.58,2024-03-25,149.7208,2024-05-13,175.8463,8W,14.87
GOOGL,2024,4,option,2024-01-08,2024-01-15,140.836,144.0296,2.9418,2024-03-04,134.3,8W,-2.94,2024-03-25,148.7109,2024-05-13,174.6168,8W,14.48
ORCL,2024,3,option,2024-01-08,2024-01-15,104.217,104.0976,2.5341,2024-03-04,110.1031,8W,3.11,,,,,,
CHTR,2024,2,option,2024-01-15,2024-01-22,371.1,372.21,2.9856,2024-03-11,290.65,8W,-2.99,,,,,,
CME,2024,2,option,2024-01-15,2024-01-22,185.1651,187.2529,2.3689,2024-03-11,200.2143,8W,5.76,,,,,,
APD,2024,5,option,2024-01-22,2024-01-29,248.4835,252.5348,1.1447,2024-03-18,224.5839,8W,-1.14,,,,,,
COP,2024,2,option,2024-01-22,2024-01-29,104.53,104.9126,3.1941,2024-03-18,115.6022,8W,7.4,,,,,,
CVX,2024,2,option,2024-01-22,2024-01-29,135.2766,135.4309,3.1941,2024-03-18,141.8618,8W,1.67,,,,,,
EXC,2024,2,option,2024-01-22,2024-01-29,32.118,32.4946,1.1447,2024-03-18,34.0681,8W,4.93,,,,,,
FANG,2024,2,option,2024-01-22,2024-01-29,144.2707,145.372,3.444,2024-03-18,183.2241,8W,23.56,,,,,,
ODFL,2024,3,option,2024-01-22,2024-01-29,192.2888,199.8786,1.5851,2024-03-18,217.7728,8W,11.67,,,,,,
OXY,2024,2,option,2024-01-22,2024-01-29,55.9174,55.994,3.1941,2024-03-18,61.3708,8W,6.56,,,,,,
WMB,2024,2,option,2024-01-22,2024-01-29,31.9818,32.0645,3.444,2024-03-18,35.5951,8W,7.85,,,,,,
XOM,2024,3,option,2024-01-22,2024-01-29,95.4216,95.5143,3.444,2024-03-18,106.1375,8W,7.79,,,,,,
CPRT,2024,2,option,2024-01-29,2024-02-05,50.0,50.24,1.6556,2024-03-25,57.92,8W,14.18,,,,,,
SBUX,2024,2,option,2024-01-29,2024-02-05,87.5186,92.7822,1.6556,2024-03-25,86.7261,8W,-1.66,,,,,,
AON,2024,4,option,2024-02-05,2024-02-12,309.7393,308.7318,1.6766,2024-04-01,315.083,8W,0.05,,,,,,
UNH,2024,2,option,2024-02-05,2024-02-12,494.1266,497.8834,2.0016,2024-04-01,436.2645,8W,-2.0,,,,,,
EXC,2024,3,option,2024-02-12,2024-02-19,32.0537,32.2742,1.2293,2024-04-08,33.8639,8W,4.42,,,,,,
AFL,2024,2,option,2024-02-19,2024-02-26,76.8025,76.757,1.2557,2024-04-15,79.8037,8W,2.65,,,,,,
APD,2024,6,option,2024-02-19,2024-02-26,218.303,221.3486,1.4792,2024-04-15,221.3855,8W,-0.07,,,,,,
CHTR,2024,3,option,2024-02-19,2024-02-26,298.65,302.0,1.3971,2024-04-15,265.21,8W,-1.4,,,,,,
FDX,2024,2,option,2024-02-19,2024-02-26,230.3535,233.5283,2.7189,2024-04-15,255.8287,8W,8.34,,,,,,
NOC,2024,2,option,2024-02-19,2024-02-26,447.2672,444.7531,1.4792,2024-04-15,447.5671,8W,-1.41,,,,,,
SBUX,2024,3,option,2024-02-19,2024-02-26,90.4935,91.9834,2.7189,2024-04-15,83.139,8W,-2.72,,,,,,
WMB,2024,3,option,2024-02-19,2024-02-26,32.0094,32.4227,3.1802,2024-04-15,35.837,8W,8.78,,,,,,
PM,2024,2,option,2024-03-04,2024-03-11,84.6997,84.7179,2.6306,2024-04-29,90.0251,8W,3.66,,,,,,
SO,2024,2,option,2024-03-04,2024-03-11,64.4956,65.0477,1.5857,2024-04-29,70.9807,8W,8.47,,,,,,
SRE,2024,2,option,2024-03-04,2024-03-11,66.0993,66.8915,1.5857,2024-04-29,68.5613,8W,2.14,,,,,,
UNH,2024,3,option,2024-03-11,2024-03-18,471.0707,474.8041,2.0999,2024-05-06,490.8957,8W,2.11,,,,,,
